User_name,Location_hotel,Hotel_name,Rating,Comment,Service,Infrastructure,Sanitary,Location,Attitude
Tran V. H.,Đà Lạt,Cereja Hotel & Resort Dalat,6.7,tiếp_tân chưa nhiệt_tình chất_lượng phục_vụ chưa tốt phòng_ốc sạch_sẽ sang_trọng,1,1,0,0,1
Ngoc T. N.,Hạ Long,Khách sạn Mường Thanh Luxury Quảng Ninh,8.8,phòng_ốc ổn ăn sáng không_ngon ít đồ,1,1,0,0,0
Hien H.,Quy Nhơn,O.Six Resort,4.9,bữa sáng quá tệ cho cái gọi là khu_nghỉ_mát nhà_vệ_sinh bẩn,1,0,1,0,0
Nguyen M. N.,Nha Trang,An Lâm Retreats Ninh Vân Bay,10.0,quá tuyệt_vời cho 1 chuyến đi sau dịch,0,0,0,0,2
Nguyen N. T.,Nha Trang,Rex Hotel and Apartment,8.5,phòng sạch_sẽ ổn nhà_tắm rộng_rãi tôi sẽ quay lại,0,1,1,0,2
Nguyen D. N.,Vũng Tàu,Khu nghỉ dưỡng Holiday Inn Hồ Tràm,10.0,dịch_vụ khách_sạn mình hài_lòng nhân_viên ivivu hỗ_trợ nhiệt_tình,1,0,0,0,2
Tran T. T. T.,Vũng Tàu,Khu nghỉ dưỡng Holiday Inn Hồ Tràm,10.0,dịch_vụ khách_sạn rất hài_lòng bạn hương hỗ_trợ mình cũng rất là nhiệt_tình mình sẽ sắp_xếp 1 ngày nghỉ mình sẽ dẫn gia_đình mình quay lại đây 1 chuyến nữa,1,0,0,0,2
Nguyen C. T.,Huế,Hong Thien 1 Hotel,5.2,vệ_sinh phòng không_được sạch_sẽ,0,0,1,0,0
Nguyen T. H. H.,Quy Nhơn,Casa Marina Resort,8.4,khung_cảnh đẹp thái_độ nhân_viên phục_vụ thân_thiện dễ_thương tận_tình vị_trí khu_nghỉ_mát cách trung_tâm quy_nhơn 13 km nên hơi bất_tiện cho việc đi_lại mua_sắm ở khu trung_tâm tiền taxi 200 k1 lượt bãi_tắm có đá nhỏ và hơi dốc xuống ra xa tí thì bằng_phẳng và ít đá hơn biển êm nên tắm cũng ok đồ ăn ở nhà_hàng ngon nhưng hơi cao và giá giặt ủi khá cao,1,0,0,1,1
Tran D. T.,Phan Thiết,Khu nghỉ dưỡng Muine Bay Phan Thiết,8.0,tôi thấy khu nghỉ_dưỡng xa trung_tâm mọi thứ đều tốt nhưng hồ bơi đông nước không_được trong so với số tiền tôi bỏ ra thì hạng sao cũng khá phù_hợp còn về ivivu mọi thứ đều rất tốt 910,1,1,1,1,2
Pham T. T.,Đà Nẵng,Meliã Vinpearl Đà Nẵng Riverfront,10.0,mình hài_lòng vì vinpearl rất chất_lượng,0,0,0,0,2
Phuong P.,Đà Nẵng,Khách sạn Royal Charm,8.5,khách_sạn rất ok nhân_viên đều rất lịch_sự và thân_thiện,1,1,0,0,2
Nguyen H. V.,Vũng Tàu,Khách sạn Fusion Suites Vũng Tàu,10.0,dịch_vụ tốt,1,0,0,0,2
Thanh H.,Phan Thiết,Khu nghỉ dưỡng Pandanus Phan Thiết,10.0,cảm_ơn pandanus mình có kỳ nghỉ tuyệt_vời ở đây,0,0,0,0,2
Tran T. T. L.,Phan Thiết,Victoria Phan Thiết Beach Resort & Spa,10.0,phòng_ốc rất ok nhân_viên rất dễ_thương và nhiệt_tình tôi tiếc một_chút là không_tắm được bãi biển do khu_nghỉ_mát đang cải_tạo lại biển làm hạn_chế đá ăn_uống thì rất ok nhưng giá phụ_thu hơi cao tôi gửi lời cảm_ơn bạn mi nhân_viên tư_vấn của ivivu rất nhiều nha,1,1,0,1,2
Luong T. H.,Huế,Phong Nha Hotel Hue,10.0,khách_sạn tốt sạch_sẽ bữa sáng ngon_miệng phục_vụ nhiệt_tình,1,1,1,0,2
Tran T. H.,Phú Quốc,Vinpearl Discovery Wonderworld Phú Quốc,8.0,khách_sạn mình thấy ok rất tốt nhưng nhận_phòng hơi lâu thứ 2 biệt_thự của mình nước chảy hơi yếu nhưng cũng ok không_sao bạn diễm hương tư_vấn riêng cho mình rất tận_tình bạn có xem_lại lịch_sử đặt của mình và thấy mình đặt cái biệt_thự hơi to quá so với gia_đình thì bạn có tư_vấn lại đặt 1 cái biệt_thự vừa hơn thì lúc đến nhận phòng mình rất là vừa_ý và hài_lòng đánh_giá bạn 5 trên 5 về tư_vấn,1,1,0,0,2
Do V. H.,Đà Nẵng,Khách sạn Royal Charm,9.7,phòng đẹp như hình ban_công thoáng mát nhân_viên nhiệt_tình niềm nở sẽ trở_lại vào lần sau,1,1,0,0,2
Nguyen M. L.,Đà Nẵng,Khách sạn A La Carte Đà Nẵng,10.0,vị_trí khách_sạn và mọi dịch_vụ ở khách_sạn tốt nhân_viên nhiệt_tình không_phàn_nàn về khách_sạn chị hài_lòng khi đặt phòng tại khách_sạn này,1,0,0,1,2
Nguyen T. B. T.,Hà Nội,MK Premier Boutique Hotel,8.5,phòng sạch_sẽ nhân_viên thân_thiện ăn sáng ngon,1,0,1,0,2
Nguyen T. D.,Nha Trang,An Lâm Retreats Ninh Vân Bay,10.0,tôi thấy giá tại ivivu rất tốt giá_cả cứ phải nói là ok nhân_viên chăm_sóc cũng rất tốt khách_sạn cũng vô_cùng hài_lòng tôi không_thấy có vấn_đề gì,1,1,0,0,2
Bui T. T.,Nha Trang,Khu nghỉ dưỡng Amiana Nha Trang,10.0,tuyệt_vời,0,0,0,0,2
Nguyen T. T. T.,Vũng Tàu,Khách sạn Fusion Suites Vũng Tàu,10.0,tốt,0,0,0,0,2
Thu L.,Hà Nội,Ma Coeur Boutique Hotel,9.7,phòng hồ khung_cảnh đẹp khung_cảnh hồ nhân_viên nhiệt_tình chu_đáo vị_trí trung_tâm ăn_uống tại khách_sạn rất tiện và ngon,1,0,0,1,2
Nguyen T. P. T.,Nha Trang,An Lâm Retreats Ninh Vân Bay,10.0,cảm_ơn ivivu và an_lâm retreat nimh vân bay đã mang lại cho mình kỳ nghỉ thật tuyệt_vời với nhiều kỷ_niệm,0,0,0,0,2
Nguyen T. H. Y.,Nha Trang,Rex Hotel and Apartment,5.1,quá tệ không_thể chấp_nhận được khách_sạn tự_ý gom đồ của tôi lúc tôi đi ra ngoài,1,0,0,0,0
Nguyen T. T.,Vũng Tàu,Khu nghỉ dưỡng Six Senses Côn Đảo,9.0,rất tốt,0,0,0,0,2
Nguyen T. D.,Hội An,Khách sạn Thanh Bình 2,8.5,phòng sạch_đẹp vị_trí trung_tâm phố cổ nhân_viên thân_thiện,1,1,0,1,2
Ngoc A.,Đà Nẵng,Lotus Rock Hotel,5.5,thang_máy bị hư khiến gia_đình mình bị kẹt bên trong có_vẻ tình_trạng này thường_xuyên xảy ra cách xử_lý bên phía khách_sạn rất tệ khách bị như vậy không_hỏi_han mà_còn quát khách làm ồn_ào,1,1,0,0,0
Nguyen T. M. H.,Phan Thiết,Khách sạn Sea Links Beach Phan Thiết,10.0,tôi ở sea links rất thích cảnh xung_quanh cũng đẹp hồ bơi rất ok nhân_viên cũng nhiệt_tình chu_đáo lắm,1,0,0,1,2
Tran T. T. N.,Vũng Tàu,Minera Hot Springs Bình Châu (Khoáng Nóng Thiên Nhiên Bình Châu),10.0,gia_đình tôi đã có kỳ nghỉ vui_vẻ cùng nhau,0,0,0,0,2
Nguyen T. T. T.,Nha Trang,Khu nghỉ dưỡng The Anam Nha Trang,10.0,chuyến đi chơi tốt_đẹp,0,0,0,0,2
Mai A.,Hồ Chí Minh,Khách sạn Cozrum Smart - First Target,5.5,lễ_tân quá là tệ đi khách_sạn mà cảm_thấy sợ lễ_tân,1,0,0,0,0
Nguyen H. H.,Phan Thiết,Seahorse Resort & Spa Phan Thiết,10.0,khu_nghỉ_mát đẹp nhân_viên phục_vụ chu_đáo nhưng hơi nhiều côn_trùng tôi hài_lòng về cách phục_vụ của khu_nghỉ_mát,1,1,1,0,2
Le T. T.,Phan Thiết,Khu nghỉ dưỡng Pandanus Phan Thiết,10.0,tôi thấy cảnh_quan tốt và phòng sạch_sẽ ngăn_nắp chuyến đi tốt vui_vẻ,0,0,1,1,2
Tran T. T.,Nha Trang,Khu nghỉ dưỡng Amiana Nha Trang,10.0,chị liễu nhân_viên bên ivivu hỗ_trợ rất nhiệt_tình trong quá_trình đặt phòng đổi phòng hoàn phí nên rất yên_tâm khu_nghỉ_mát rất đẹp biển trong cát mịn hồ bơi sạch và ăn sáng rất nhiều chủng loại từ âu tới á các anh_chị nhân_viên nhiệt_tình dễ_thương trả_phòng có_thể hơi lâu tùy vào tình_hình khách_sạn,1,0,1,1,2
Nguyen T.,Hồ Chí Minh,Ruby Saigon Hotel,9.1,chấp_nhận được với mức giá trên,0,0,0,0,1
Nguyen T. T. T.,Đà Nẵng,Khu nghỉ dưỡng Núi Thần Tài Ebisu Đà Nẵng,9.5,dịch_vụ và phòng_ốc ok mọi việc đều tốt,1,1,1,0,2
Li M. H.,Hà Nội,Ma Coeur Boutique Hotel,9.4,khách_sạn đẹp trung_tâm phố cổ nhân_viên tận_tình chu_đáo ăn sáng,1,1,0,1,2
Nguyen T. H.,Vũng Tàu,Minera Hot Springs Bình Châu (Khoáng Nóng Thiên Nhiên Bình Châu),8.0,phòng hơi cũ thức_ăn cũng bình_thường không_có phong_phú lắm nhưng nói_chung thì cũng được cũng không_có than_phiền gì nhiều về đội_ngũ làm_việc của khách_sạn và ivivu,1,1,0,0,1
Truong T. T.,Phan Thiết,Sea Links Beach Villas Phan Thiết,9.0,tôi rất thích khách_sạn này phòng rộng_rãi đầy_đủ tiện_nghi dịch_vụ chu_đáo,1,1,0,0,2
Ngo T. T. D.,Nha Trang,Aroma Nha Trang Boutique Hotel,8.5,khách_sạn hơi cũ giá phải_chăng gần biển,0,1,0,1,1
Tran T. V.,Quy Nhơn,Muong Thanh Quy Nhon Hotel,9.7,nhân_viên khách_sạn nhẹ_nhàng và lịch_sự,1,0,0,0,2
Doan T. T.,Nha Trang,Khu nghỉ dưỡng Vinpearl Nha Trang,10.0,do đặt phòng hơi cận ngày đi nên nhân_viên tư_vấn báo nên đi tàu_hỏa đến hậu_quả mất_ngủ do không_quen đi tàu ban_đêm chuyến về đặt phòng đi máy_bay kinh_nghiệm đi xa nếu không_quen đi tàu thì nên đi máy_bay,1,0,0,0,1
Quynh T.,Hà Nội,Hanoi Charming House,9.4,phòng sạch_sẽ ấm_cúng dịch_vụ tốt,1,0,1,0,2
Le T. T. T.,Vũng Tàu,Khu nghỉ dưỡng Seava Hồ Tràm,6.0,vị_trí của khách_sạn nằm ngay mặt đường khá thuận_lợi cho việc đi_lại nhưng phục_vụ phòng lại không_thân cho thiện lắm tôi đặt phòng cho 2 người thì diện_tích hơi chật đồ_ăn thì đắt lại không_được ngon nhân_viên tư_vấn bên ivivu thì nhiệt_tình nhanh_chóng,1,0,0,1,1
Nguyen H. V.,Đà Nẵng,The Garden Hotel and Apartment,8.5,lần đầu trải_nghiệm mưa_bão đà nẵng là thế_nào mình nghĩ cần cải_thiện cách_âm của căn phòng còn lại thì ok,1,1,1,0,1
Thi T. H. V.,Đà Nẵng,Khách sạn Brown Bean,9.1,phòng nhỏ nhưng đủ dùng cho 2 người nhân_viên khách_sạn nhiệt_tình vị_trí khách_sạn thuận_tiện di_chuyển các khu_vực vui_chơi khác giá_cả ổn hợp_lý,1,1,0,1,1
Tran T. N. H.,Nha Trang,Khách sạn Senkotel Nha Trang,6.0,tôi có việc đột_xuất nên không_đi được nhưng không_hề nhận được cuộc gọi nào hỏi có đến nhận phòng không,1,0,0,0,0
Nguyen T. T. H.,Vũng Tàu,Oceanami Villas & Beach Club,6.1,phòng_ốc không_sạch_sẽ nhưng bữa sáng rất ok,1,0,1,0,1
Tran T. A.,Đà Nẵng,Khách sạn Royal Charm,6.2,phòng mình đặt_giá rẻ khoảng 450 k đêm thời_điểm có dịch corona cửa nhà_vệ_sinh bị hỏng không_chốt được lúc đi tới thật_sự bất_tiện cửa chính có khe rộng nhìn xuyên phòng cách_âm tệ bên ngoài nói_chuyện nghe được hết vệ_sinh bình_thường ăn sáng tạm ổn giường lớn,1,1,1,0,0
Nguyen T. V.,Hà Nội,New Style House Hotel,8.9,phòng bé nhưng khá thoáng giường khá bụi nhiều tóc nhân_viên không_thân_thiện cho lắm,1,1,1,0,0
Nguyen D. K.,Hạ Long,City Bay Palace Hotel,9.4,mọi thứ đều ổn,1,1,1,0,1
Nguyen T. T. T.,Nha Trang,Rex Hotel and Apartment,8.5,ở rex quen rồi nên lần thứ 2 trong năm mình lại chọn rex phòng y hình sạch_sẽ thoải_mái nhưng cập_nhật phòng app không_chuẩn mình chủ_định chọn phòng sup đôi nhưng tới đã hết hạn phòng đó mình phải ở phòng 3 người có ban_công tuy rộng_rãi gấp đôi nhưng ban_ngày ánh_sáng mạnh rèm che không_hết,1,1,1,0,1
Tran T. N. H.,Quy Nhơn,Mento Hotel Quy Nhon,9.7,khách_sạn rất sạch_sẽ đẹp nhân_viên nhiệt_tình và dễ_thương,1,1,1,0,2
Nguyen T. T.,Phan Thiết,Khách sạn Sea Links Beach Phan Thiết,10.0,tôi rất hài_lòng về chất_lượng và dịch_vụ của khách_sạn nhân_viên hỗ_trợ tốt đầy_đủ thông_tin cảm_ơn ivivu,1,1,0,0,2
Pham T. T. H.,Huế,Phong Nha Hotel Hue,8.5,tất_cả mọi thứ đều ổn khách_sạn cũng ở vị_trí khá trung_tâm,1,1,1,1,1
Nguyen X. T.,Vũng Tàu,Khu nghỉ dưỡng Seava Hồ Tràm,8.0,cơ_sở_vật_chất cảnh_quan của khách_sạn tương_đối tốt tuy_nhiên còn một_số điều cần cải_thiện lễ_tân khách_sạn rất lúng_túng cho khách nhận_phòng nhưng không_báo cho bộ_phận buồng phòng biết để vệ_sinh trước khi trả_phòng lễ_tân đã xác_nhận xong với bộ_phận buồng phòng nhưng vẫn để khách đợi ngay trước mặt mình hơn 15 phút khi được nhắc mới vội lấy giấy_tờ của khách trả lại hồ bơi rất bẩn rất nhiều cặn bẩn lửng_lơ trong nước và lắng dưới đáy hồ,1,1,1,1,0
Nguyen H.,Nha Trang,Vinpearl Condotel Beachfront Nha Trang,10.0,tôi rất đánh_giá của chất_lượng dịch_vụ của ivivu và tôi cũng đã có những trải_nghiệm tuyệt_vời tại vinpearl nha trang cảm_ơn ivivu rất nhiều hy_vọng tôi sẽ có cơ_hội trải_nghiệm nhiều hơn nữa những chuyến đi nghỉ dưỡng do ivivu cung_cấp,1,0,0,0,2
Pham T. M. L.,Hạ Long,Ivy Hotel - Ha Long,6.0,giá thuê xe niêm_yết trên phòng chỉ có 120 150 k nhưng ở quầy lễ_tân lại lấy 200 k mà_còn phải trả thêm 20 k tiền xăng không_như thỏa_thuận ban_đầu,1,0,0,0,0
Nguyen T. H.,Hội An,Thanh Binh Central Hotel,8.7,phòng khách_sạn khá ổn nhưng nhà_vệ_sinh_thiết_bị đã cũ và không_được sạch_sẽ cửa_sổ bụi bẩn vô_cùng đệm và giường rộng và êm,0,1,1,0,0
Ngoc N.,Huế,Phong Nha Hotel Hue,8.5,thoải_mái sạch_sẽ đẹp rộng thoáng,0,1,1,0,2
Nguyen T. B. T.,Hà Nội,Khách sạn Hanoi Sunshine,10.0,quá tuyệt_vời nhân_viên thân_thiện dễ_thương phải ở nhất_định phải ở,1,0,0,0,2
Thi M. P. N.,Nha Trang,Rex Hotel and Apartment,9.7,khách_sạn nhận_phòng khá nhanh chưa đến 14 giờ nhưng có phòng trống nên được vào luôn phòng rộng_rãi sạch_sẽ có ban_công nhỏ thích_hợp cho gia_đình có bé_nhỏ nằm ở trung_tâm gần tạp_hóa và các quán cafe nhưng không_thấy có quán ăn gần đó mấy,1,1,1,1,2
Nguyen D. K.,Nha Trang,Khu nghỉ dưỡng Amiana Nha Trang,10.0,lần đầu được đập hộp 1 căn mới_toanh chất_lượng xịn sò đẹp mê_ly từ khung_cảnh khuôn_viên bên trong khu_nghỉ_mát tới nội_thất bên trong căn biệt_thự,0,1,0,1,2
Nguyen T. M. P.,Phan Thiết,Seahorse Resort & Spa Phan Thiết,10.0,mình đã trải qua 2 đêm ở khách_sạn sea horse mọi thứ đều rất tốt nhân_viên ivivu đã giúp mình rất tận_tình_cảm_ơn các bạn rất nhiều,1,1,1,0,2
Nguyen T. H. T.,Phan Thiết,Khách sạn Sea Links Beach Phan Thiết,10.0,khách_sạn quá đẹp nhân_viên niềm nở buffet sáng hoành_tráng dịch_vụ 5 sao,1,1,0,0,2
Le H. N.,Huế,Phong Nha Hotel Hue,8.8,nó tuyệt_vời với giá thấp nó không_có thang_máy cửa khăn cũ đối_với tôi điều đó không_thành vấn_đề vì_vậy tôi sẽ trở_lại đây một lần nữa,0,1,0,0,1
Nguyen M. P.,Phan Thiết,Khu nghỉ dưỡng Pandanus Phan Thiết,10.0,phòng_ốc và dịch_vụ rất tốt tôi thích chuyến đi lắm tôi có giới_thiệu cho bạn_bè về ivivu các bạn làm_việc chu_đáo tôi hài_lòng,1,0,0,0,2
Nguyen V. H.,Nha Trang,Khu nghỉ dưỡng Amiana Nha Trang,10.0,thoải_mái sạch_sẽ chuyên_nghiệp,1,1,1,0,2
Nguyen T. T. T.,Nha Trang,Khu nghỉ dưỡng Movenpick Cam Ranh,10.0,tất_cả dịch_vụ đều rất tốt phòng sạch_sẽ nhân_viên vui_vẻ nhiệt_tình phục_vụ dù khách đến sớm hơn giờ nhận_phòng và về muộn hơn giờ trả_phòng rất nhiều khu vui_chơi thích_hợp cho cả gia_đình nhất_định sẽ quay lại,1,0,1,1,2
Nguyen T. T. H.,Phú Quốc,The Palmy Phú Quốc Resort & Spa,10.0,khách_sạn rất sạch_sẽ yên_tĩnh nhân_viên nhiệt_tình hồ bơi nhìn ra biển tuyệt đẹp nếu có cơ_hội mình sẽ quay lại lần nữa,1,0,1,1,2
Tran T. N.,Phan Thiết,Seahorse Resort & Spa Phan Thiết,8.0,biển và hồ bơi đẹp những muỗi nhiều khách_sạn bố_trí tính dầu_dưỡng muỗi sẽ tốt hơn,0,1,1,1,1
Thanh H.,Nha Trang,Khách sạn Mường Thanh Luxury Khánh Hòa,9.1,phòng rộng đẹp như miêu_tả nhân_viên nhiệt_tình,1,1,0,0,2
Le Q. H.,Phú Quốc,Muong Thanh Luxury Phu Quoc Hotel,9.7,nhân_viên rất chu_đáo lịch_sự phòng rất đẹp sạch_sẽ,1,1,1,0,2
Nguyen T. K.,Phan Thiết,Khách sạn Sea Links Beach Phan Thiết,9.0,tôi không_phàn_nàn gì về khách_sạn mọi việc đều tốt,1,1,1,0,2
Ngo T. T.,Phú Quốc,VinOasis Phu Quoc,9.7,dịch_vụ rất tốt đồ ăn ngon và phòng rất đẹp,1,1,0,0,2
Nguyen T. N.,Vũng Tàu,Khách sạn Fusion Suites Vũng Tàu,10.0,nhân_viên thân_thiện tôi rất thích liệu trình mát_xa thoải_mái lắm phòng mới tiện_nghi chỉ có lúc lên hồ bơi nhân_viên hay hỏi tôi có phải khách ở ngoài hay ở khách_sạn thôi tôi lên lần nào cũng hỏi mà các bạn vẫn lịch_sự và nhẹ_nhàng,1,1,0,0,2
Nguyen T. T. N.,Quy Nhơn,Khu nghỉ dưỡng Crown Retreat Quy Nhơn,9.5,phòng_ốc và dịch_vụ đều ok tôi hài_lòng,1,1,0,0,2
Tran H. N.,Nha Trang,Khu nghỉ dưỡng Vinpearl Nha Trang,9.5,tôi thấy lần này dịch_vụ của vinpearl tốt hơn lần trước nhiều mặc_dù tôi có thay_đổi địa_điểm đi mà ivivu vẫn hỗ_trợ tốt và chu_đáo,1,0,0,0,2
Nguyen V. H.,Đà Nẵng,Khách sạn A La Carte Đà Nẵng,9.0,dịch_vụ của khách_sạn rất tốt không_có_gì phải chê nhân_viên ivivu tư_vấn khách rất nhiệt_tình và chu_đáo tôi sẽ quay lại ivivu,1,0,0,0,2
Oanh O.,Quy Nhơn,AVANI Quy Nhon Resort and Spa,9.7,khu_nghỉ_mát với phòng_ốc khung_cảnh ra bờ biển rất đẹp nhân_viên phục_vụ dễ_thương,1,1,0,1,2
Tran T. T. T.,Đà Nẵng,Khách sạn Four Points by Sheraton Đà Nẵng,10.0,chuyến đi tốt mọi thứ điều ổn,1,1,1,0,2
Thi T. N.,Đà Lạt,Vietsovpetro Dalat Hotel,6.1,thứ nhất về buổi sáng tự chọn ở khách_sạn không_có sự đa_dạng nên khoảng thời_gian lưu_trú 4 ngày làm tôi không_hứng_thú mấy thứ hai về dịch_vụ cho thuê xe_máy mặc_dù chúng_tôi nhận xe vào tối thứ ba trả xe vào tối thứ_sáu khi trả xe chúng_tôi bị tính hẳn ba ngày rưỡi mặc_dù số tiền không_đáng là bao nhưng vô_tình tạo nên sự khó_chịu cho khách_hàng hy_vọng khách_sạn rút kinh_nghiệm để giúp hạn_chế mang lại sự bất_tiện cho khách_hàng tiếp_theo trân_trọng,1,0,0,0,0
Van T. N.,Phú Quốc,The Palmy Phú Quốc Resort & Spa,9.4,nhân_viên khách_sạn nhiệt_tình,1,0,0,0,2
Pham T. H.,Đà Nẵng,InterContinental Đà Nẵng Sun Peninsula Resort,8.0,đồ ăn quá dở bún_chả hà_nội mà cho ăn với rau mầm,1,0,0,0,0
Nguyen T. H. P.,Nha Trang,Khu nghỉ dưỡng The Anam Nha Trang,9.0,dịch_vụ khách_sạn rất tốt phòng hiện_đại tôi rất thích khách_sạn này nhân_viên ivivu hỗ_trợ tôi đặt phòng nhanh_chóng và chu_đáo,1,1,0,0,2
Nhung N.,Phú Quốc,S Bungalow Phu Quoc,8.5,mọi thứ đều ổn nhân_viên dễ_thương,1,1,1,0,2
Li M. H.,Hà Nội,Ma Coeur Boutique Hotel,9.7,phòng rộng nhân_viên dễ_thương quá vị_trí sát hồ hoàn kiếm rất thuận_tiện đi thăm_thú 36 pho phuong,1,1,0,1,2
Linh L.,Nha Trang,Khách sạn Senkotel Nha Trang,8.5,chất_lượng dịch_vụ phù_hợp với giá_cả địa_chỉ tương_đối dễ tìm gần biển nhân_viên khách_sạn nhiệt_tình,1,0,0,1,2
Bui T. T. T.,Đà Lạt,Khu nghỉ dưỡng Ana Mandara Villas Dalat Resort and Spa,10.0,dịch_vụ tốt làm rơi tiền nhân_viên nhặt được trả lại phòng hơi cũ hơi so với 5 sao ivivu có dịch_vụ phản_hồi tốt,1,1,0,0,1
Nguyen T. K. N.,Hội An,Golden River Hotel,8.8,phòng đẹp sạch_sẽ phục_vụ tốt,1,1,1,0,2
Tran N. H.,Quy Nhơn,Khu nghỉ dưỡng Crown Retreat Quy Nhơn,10.0,khu_nghỉ_mát thiết_kế khá gần_gũi ấm_cúng,0,1,0,0,1
Nguyen T. N. Q.,Đà Lạt,Khách Sạn LADALAT,10.0,khách_sạn khá mới và đẹp hơi xa trung_tâm nhưng ở ok,0,1,0,1,1
