User_name,Location,Hotel_name,Rating,Comment
 Nguyen Van Quang,Phú Quốc,Vinpearl Discovery Wonderworld Phú Quốc,8.0,"1 số đồ dùng chưa được cung cấp đầy đủ, như khăn lau chân khăn lau sàn không có, mình gọi lễ tân thì được báo là khách đông không cung cấp đủ, và góp ý thêm nếu như có lò vi sóng thì tốt, vì có những món mình yêu cầu mang về phòng nhưng đến lúc ăn cũng nguội nên nếu có thêm 1 cái lò vi sóng sẽ tốt hơn.
Nhân viên tư vấn ok nhiệt tình."
Ly H. L. ,Đà Lạt,Royal Dalat Hotel,8.5,"khách sạn đẹp gần chợ Đà Lạt, nhân viên phục vụ niềm nở"
 Phan Thị Kim Chi,Phú Quốc,Vinpearl Discovery Wonderworld Phú Quốc,8.0,"Hồ bơi của Villa 3 ngày xung quanh không ai dọn, mưa gió lá rụng vào hồ rất nhiều mà đến ngày cuối check out thì mới thấy nhân viên dọn để cho khách mới vào. 
Hài lòng về nhân viên tư vấn iVIVU!"
 Hoàng Như Huế,Nha Trang,Vinpearl Condotel Beachfront Nha Trang,10.0,"Khách sạn đẹp, tôi rất ưng. Phục vụ tốt"
 Lâm Anh Đào,Vũng Tàu,Minera Hot Springs Bình Châu (Khoáng Nóng Thiên Nhiên Bình Châu),10.0,"Dịch vụ khách sạn tốt, đẹp, nhân viên hỗ trợ tốt."
 Thạch Thị Ngọc Hạnh,Phú Quốc,Khu Nghỉ Dưỡng Best Western Premier Sonasea Phú Quốc,10.0,"Phục vụ tốt, nhưng tôi muốn phòng thẳng view biển nhưng lại đưa tôi phòng view xéo biển, nên có chút không vui"
 Đinh Hoàng Huy Và Nguyễn Thị Tường Vi,Nha Trang,Khu nghỉ dưỡng Vinpearl Nha Trang,10.0,"Resort ok, phòng chất lượng, chuyến đi êm lắm"
Đỗ Kim Hoàng,Phan Thiết,Victoria Phan Thiết Beach Resort & Spa,8.0,"Khách sạn có chất lượng phòng rất đẹp, sạch và sang trọng, chỉ có bữa sáng buffee ít món. Nhân viên IVIVU hỗ trợ tốt."
Jean P. M. ,Đà Nẵng,Khách sạn Royal Charm,8.4,"Đó là một nơi rất thực tế để ở trong một ngân sách thấp. Nó chắc chắn không sang trọng. Một số phòng không có cửa sổ, nhưng với giá cả thì ok. Bữa sáng rất hạn chế trong các lựa chọn. Các nhân viên rất thân thiện. Mặc dù nó nằm gần các hoạt động trung tâm, nhưng vị trí của khách sạn không được chào đón."
 Pham Ngan Hanh,Đà Lạt,Khu nghỉ dưỡng Ana Mandara Villas Dalat Resort and Spa,10.0,iVIVU hỗ trợ nhanh và nhiệt tình. Khách sạn phục vụ tốt
Lê Thị Phượng,Vũng Tàu,Khu nghỉ dưỡng Six Senses Côn Đảo,10.0,"Mình thấy phòng ốc rất đẹp, khung cảnh cũng rất thích. Nhân viên của khách sạn vừa chuyên nghiệp vừa chu đáo. Mình rất hài lòng khi ở đây."
 Ho Thi Hoang Minh,Phan Thiết,Seahorse Resort & Spa Phan Thiết,8.0,"KS đẹp, nhân viên nhiệt tình, đồ ăn ngon nhưng phòng có nhiều muỗi"
Chu T. T. T. ,Nha Trang,Melissa Hotel Nha Trang,6.5,"Mọi thứ đều ok, nhưng khi check out họ báo không đủ khăn (mặc dù mình không dùng khăn và cũng không ai nói có bao nhiêu khăn hay dặn mình kiểm tra số lượng khăn khi check in)"
 Van Cong Quang,Nha Trang,Vinpearl Condotel Beachfront Nha Trang,10.0,"Một trải nghiệm that sự rất hài lòng, mình đánh giá tốt cho khách sạn và nhân viên"
Vo T. T. ,Phan Thiết,Resort Poshanu,9.7,"Tôi có một kì nghỉ tuyệt vời tại đây, mọi thức điều rất tuyệt vời, nếu có dịp mình sẽ ở đây tiếp vào lần tới"
Vu Thi Ngoc Anh,Đà Nẵng,Khách sạn A La Carte Đà Nẵng,8.0,"Tôi thấy khách sạn rất tốt, không có bất cứ vấn đề nào phàn nàn. Nhân viên IVIVU tư vấn tốt."
Thuy T. ,Hội An,Hội An Reverie Villas,9.1,Nhân viên nhiệt tình hướng dẫn ngay khi mình mới tới ... ^^  yêu hội an 😍
 Nguyen Thi Nhu Lan,Phan Thiết,Seahorse Resort & Spa Phan Thiết,10.0,Chuyến đi tuyệt vời. 
 Ha Vinh Phat,Nha Trang,Khu nghỉ dưỡng Movenpick Cam Ranh,10.0,"Khu nghỉ dưỡng ở thoải mái lắm, dịch vụ và phòng ốc tốt. Tôi hài lòng. Book phòng nhanh, thủ tục đơn giản"
Phung T. V. ,Nha Trang,Khách sạn Mường Thanh Luxury Khánh Hòa,10.0,"Mọi thứ tốt, phòng giống hình ảnh quảng cáo"
 Vo Nguyen Bao Hang,Đà Nẵng,Khu nghỉ dưỡng Furama Đà Nẵng,10.0,"Khu nghỉ dưỡng phục vụ tốt, tôi không phải góp ý gì"
 Nguyễn Minh Thư,Phan Thiết,Khách sạn Sea Links Beach Phan Thiết,10.0,"Thật sự bên resort phục vụ rất oke. Nhân viên dễ thương, set menu ăn tối cho 2 người ăn ngon, quá đầy đủ. Sẽ còn đi lại bên iVIVU, cảm ơn rất nhiều."
Ngô Tuấn Bình,Phan Thiết,Victoria Phan Thiết Beach Resort & Spa,8.0,"Resort hơi nhiều đá, nhìn chung thì mọi thứ đều tốt. "
Hoang A. ,Hà Nội,Dal Vostro Hotel & Spa,9.7,"Tôi đã có một thời gian ở Hà Nội tuyệt vời khi lựa chọn Dal Vostro Hotel & Spa. Khách sạn nằm ở vị trí rất thuận tiện và yên tĩnh. Phòng ốc mới, sạch sẽ và thiết kế hợp lý. Nhân viên khách sạn đều rất nhiệt tình và giúp đỡ tôi rất nhiều. Đây là khách sạn tốt nhất tôi từng ở tại Hà Nội và chắc chắn sẽ quay lại lần sau."
Thao C. ,Phan Thiết,Azerai Ke Ga Bay,9.7,"Bà ngoại của tôi, những người luôn khắt khe về mọi thứ, thích ở lại và thưởng thức những món ăn!"
Tạ Thu Mai,Phan Thiết,Khu nghỉ dưỡng Pandanus Phan Thiết,8.0,Nhân viên và cơ sở vật chất Tôi đánh giá rất tốt . Nhưng món ăn ít và nấu không đặc sắc và ngon. Bạn nhân viên chăm sóc và tư vấn booking cho Tôi cũng tốt . 
Luu B. L. ,Hà Nội,Ma Coeur Boutique Hotel,9.7,"Phòng lake view đẹp, nhânviên thân thiên"
Van T. N. ,Đà Lạt,Khách sạn Hồng Tâm Đà Lạt,9.4,"Khách sạn sạch sẽ, chủ khách sạn nhiệt tình, vui vẻ"
Do T. H. H. ,Hội An,Lasenta Boutique Hotel Hoian,9.7,"Khách sạn đẹp, thoáng mát, phòng ốc sạch sẽ. Nhân viên tốt."
Le T. B. ,Phan Thiết,Phan Thiet Ocean Dunes Resort,9.7,"Gia đình mình vừa nghỉ ở đây vào dịp tháng 9 vừa qua, nói chung là hài lòng. Khách sạn nằm ở sát trung tâm thành phố Phan Thiết nên di chuyển khá thuận lợi. Bãi giữ xe rộng rãi tuy chỉ có 1 ít slot có bóng mát. Ưu điểm: - Gần thành phố - Giá khá tốt - Nhân viên nhiệt tình vui vẻ - Đồ ăn sáng ngon, đặc biệt là bánh canh chả cá - Đồ dùng trong khách sạn đầy đủ, máy lạnh âm tường và có bồn tắm nằm - Đi bơi có nhân viên tư vấn và giám sát Nhược điểm: - Khách sạn nhiều năm tuổi (hơn 20 năm) nên mọi thứ nhìn chung khá cũ - Thang máy nhỏ và hơi hôi - Khuôn viên khách sạn có share với quán cafe gì đó bên cạnh nên người ngoài vào khá đông và tùm lum Nói chung là recommend resort này. Nếu lần sau đi sẽ ghé lại."
 Nguyễn Thị Tường Vi,Phan Thiết,Khách sạn Sea Links Beach Phan Thiết,5.0,"Khi tôi ở khách sạn này thì có hai vấn đề mà tôi gặp phải, đầu tiên là cầu thang của khách sạn được lát bằng đá lúc nhân viên lau dọn cầu thang không để biển báo trơn trợt cho khách biết nên bạn của tôi lúc đi không cẩn thận đã bị té. Tiếp theo là mền trong phòng tôi không biết do bên khách sạn có sơ suất hay không mà mền có vết dơ, tôi đã phản hồi về vấn đề này với khách sạn, tôi hy vọng rằng khách sạn sẽ cải thiện những vấn đề trên vì dù sao khách sạn cũng đạt tiêu chuẩn là 5 sao. Về nhân viên của iVIVU bạn Trang đã hỗ trợ tư vấn cho tôi rất tốt. 
"
Phan H. N. ,Đà Nẵng,GIC Luxury Hotel And Spa,8.5,"Phòng ốc sạch sẽ, nhân viên thân thiện"
Nguyễn Khắc Đắc,Phan Thiết,Khu nghỉ dưỡng Pandanus Phan Thiết,7.0,Chuyến đi bình thường . Không có gì đặc biệt
 Nguyễn Thị Hồng,Đà Lạt,Khách Sạn LADALAT,10.0,"khách sạn đẹp, vườn rau thuỷ canh trên sân thượng rất hấp dẫn. Nhân viên khách sạn nhiệt tình, mình đến sớm hơn giờ nhận phòng, nhưng ks vẫn cho nhận phòng luôn."
 Đỗ Thành Trung,Phan Thiết,Seahorse Resort & Spa Phan Thiết,8.0,"Seahorse ăn ngon, phòng ok, bể bơi trẻ em ok, có hồ jacuzzi rất tốt. Nhà mình ở 4 phòng, tuy nhiên phục vụ dọn phòng làm mất 1 đôi giày bata của nhóm mình."
Phuong P. ,Hạ Long,FLC Halong Bay Golf Club & Luxury Resort,9.4,"Đã đi Hạ Long nhiều lần, lần này gia đình mình quyết định lựa chọn FLC Hạ Long để mong muốn trải nghiệm một góc nhìn khác về Hạ Long. FLC nằm bên Hòn Gai tránh được sự ồn ào chen chúc của Bãi Cháy, lại tiện đi lại và gần những điểm tham quan mới nổi và quán ăn địa phương có tiếng. Khách sạn đẹp như mình kì vọng, nhân viên thân thiện nhiệt tình, tối nhà mình đến mưa rất to nhưng bạn nhân viên vẫn sẵn sàng ra cùng bãi đỗ xe vài lần để mang đồ vào giúp. Buffet sáng chuẩn 5 sao, ngon và phong phú. Có bể bơi trong nhà nước ấm nên bé nhà mình mấy tháng cũng bơi thoả thích. Phòng bayview sáng đẹp, mình sẽ quay lại :)"
Trang T. D. ,Phú Quốc,Vinholidays Fiesta Phú Quốc,8.5,"Vị trí tuyệt vời khách sạn sạch đẹp, sang trọng Ăn sáng chưa xuất sắc Không có dịch vụ đưa đón sân bay"
Vo T. H. ,Huế,Phong Nha Hotel Hue,6.0,Phòng ở máy lạnh ko lạnh quá tệ
Nguyen N. L. ,Phan Thiết,Sea Links Beach Resort & Golf,8.5,Khách sạn tốt. Chỉ có 1 điểm trừ duy nhất là vị trí hơi tách biệt. Muốn ra ngoài ăn hải sản phải đi rất xa.
Quang V. T. ,Đà Nẵng,Khách sạn Royal Charm,9.1,Khách sạn khá tốt.. Nhân viên rất thân thiện..nên đặt phòng 906-1006 hoặc kề đó.. dù một ít view biển hiếm hoi nhưng cũng có vẽ giúp ích Ăn sáng các bạn nên ăn sớm.. nếu tầm hơn 8h30 đồ ăn rất hạn chế và không được làm mới..!! dao cạo râu được setup khi yêu cầu chứ không được đặt sẵn trong phòng.. đây là bất tiện Nói chung chúng tôi ở lại đây 4 đêm rất thỏa mái.. chỉ tiếc một số lỗi như hư hỏng van mở vòi sen trước khi chúng tôi check in.. nhưng không thấy động thái xin lỗi hoặc chế độ ưu đã từ khách sạn.. có vẽ ở đây chỉ dừng lại ở 3 sao và dưới mức như vậy..!! Rất tốt khi bạn kiểm tra lại tất cả đồ trong phòng theo yêu cầu của Lễ Tân.. vì lúc tôi check out thì lại thiếu vài món như thức uống và đồ ăn nhanh.. nhưng sẽ chẳng bao giờ biết mình ăn từ lúc nào..!! tuy số tiền không lớn.. nhưng đây cũng là kinh nghiệm cho những chuyến đi lần sau..!!
 Nguyễn Thị Quỳnh Trân,Đà Nẵng,Khu nghỉ dưỡng Núi Thần Tài Ebisu Đà Nẵng,10.0,"Chuyến đi vui, khách sạn khá rộng rãi thoải mái."
 Đoàn Nguyễn Khả Quỳnh,Phan Thiết,Seahorse Resort & Spa Phan Thiết,10.0,"Resort rộng rãi, phòng sạch sẽ."
 Nguyễn Ngọc Hoan,Nha Trang,An Lâm Retreats Ninh Vân Bay,10.0,"Dịch vụ tại iVIVU nhanh - gọn - lẹ và hiệu quả, ưng ý nhất những điều này. Khách sạn cũng rất tốt. "
Tran T. H. P. ,Nha Trang,Vinpearl Resort Nha Trang - Hon Tre Island,8.5,Dịch Vụ tốt . Nhân viên bên khu vui chơi Vinpearl chưa chuyên nghiệp . Làm Việc lộn xộn ..
Le D. Q. N. ,Hội An,Hội An Reverie Villas,10.0,Một kì nghỉ tuyệt vời nhờ vào các staff đáng yêu.
 Cao Mai Duyên,Đà Nẵng,Khu nghỉ dưỡng Furama Đà Nẵng,10.0,good
Thi T. T. L. ,Huế,Melia Vinpearl Hue,6.0,Quên chai nước hoa nhưng quay lại thì nói không có
Khiem Le Da,Đà Lạt,Khu nghỉ dưỡng Ana Mandara Villas Dalat Resort and Spa,9.0,"Khu nghỉ dưỡng yên tĩnh, không khi trong lành. Villa theo lối kiến trúc Pháp xưa, tôi rất thích"
Nguyen N. D. ,Nha Trang,Khách sạn Mường Thanh Luxury Khánh Hòa,9.6,"Khá là ok! Sẽ quay lại vào dịp sau, tiếc là chưa được vào phòng ghim xem như thế nào 😊"
Hong L. L. ,Hạ Long,City Bay Palace Hotel,9.4,"khách sạn sạch sẽ, nhân viên thân thiện, tiện lợi cho việc di chuyển"
Chau V. ,Vũng Tàu,Melia Ho Tram Beach Resort,9.7,"Nhân viên rất tuyệt, các phòng khá ổn nhưng không lớn như mong đợi."
Thi L. A. H. ,Quy Nhơn,Anya Hotel Quy Nhon,8.4,"Khách sạn mới, sạch sẽ. Phòng hơi bé và cách âm không tốt"
Nguyen N. M. T. ,Phan Thiết,Hai Yen Family Resort,10.0,ngân sách tốt nhất nhưng khu nghỉ mát rất yên bình bao giờ hết.
Nguyễn Thu Hằng,Phan Thiết,Victoria Phan Thiết Beach Resort & Spa,10.0,Tôi thấy chuyến đi được phục vụ và ở chỗ rất tốt và đẹp.
Nguyen T. A. L. ,Hội An,Golden River Hotel,8.5,"Giá cả hợp lý, tuy nhiên bữa ăn sáng chưa ngon lắm. Phòng không cấp nước uống cho khách như một số ks khác. "
 Phạm Hữu Chí,Phan Thiết,Seahorse Resort & Spa Phan Thiết,10.0,"Dịch vụ khách sạn tốt,tôi hài lòng về khách sạn này."
Thanh P. T. ,Hạ Long,FLC Halong Bay Golf Club & Luxury Resort,5.6,"khách sạn ồn ào, cách âm kém. Thang máy hoạt động chậm, phải chờ rất lâu. Thủ tục checkin và check out cực kì chậm cà nhốn nháo. Khi tôi đến khách sạn thì chẳng có bellman nào ra đón tiếp và mang hành lý vào sảnh, sau khi checkin tôi cũng phải tự tìm đường lên phòng và tự mang hành lý lên. Tiện nghi trong phòng không xứng đáng với khách sạn 5*, toilet nhỏ và chẳng có bồn tắm. Hành lang bên ngoài thì rất hôi mùi sơn. Khu nghĩ dưỡng lúc nào cũng ồn ào do tiếng động từ công trình kế bên gây ra. Ăn sáng thì cực kì tệ, món ăn ít và không ngon. Thật sự khách sạn này không đủ chuẩn 5*. Đây là lần đầu tôi đến FLC và cũng là lần cuối cùng đến đây"
 Trần Thanh Tâm,Nha Trang,Khu nghỉ dưỡng Amiana Nha Trang,10.0,"Dịch vụ khách sạn ok, nhân viên tư vấn iVIVU hỗ trợ nhiệt tình, bạn tư vấn chịu khó tìm khách sạn giúp mình cũng nhiều"
Hoàng Xuân Thọ ,Đà Lạt,Khách Sạn LADALAT,8.0,"Khách sạn mới, dịch vụ khá tốt "
 Vu Thi Hoa,Phan Thiết,Khu nghỉ dưỡng Pandanus Phan Thiết,8.0,Menu trưa nhiều cho 2 người. Nên bớt 1 món để nâng cao chất lượng các món khác.
Thu L. ,Hà Nội,Ma Coeur Boutique Hotel,9.7,"Ấn tượng nhất là nhân viên vo cùng thân thiện, chu đáo. Phòng ốc đẹp, ăn sáng ngon, vị trí trung tâm."
Pramote C. ,Hồ Chí Minh,Khách sạn DDA Quận 1,9.1,"Khách sạn nằm trong một vị trí tuyệt vời các công ty xe buýt gần Cả các tour du lịch và chuyển đến một thành phố khác. bữa sáng ngon miệng Không có thời gian để ngồi ăn, nó có thể được hướng dẫn để xem xét cách thức mà nó được bao bọc."
Li M. H. ,Hà Nội,Ma Coeur Boutique Hotel,9.7,"Khách sạn đẹp, vị trí trung tâm, ăn sáng ngon, nhân viên dễ thương, thân thiện. Vô cùng hài lòng"
 Huỳnh Kim Dũng,Đà Nẵng,Khách sạn Four Points by Sheraton Đà Nẵng,10.0,"Tất cả đều tốt. Tôi rất hài lòng. Chỉ có điều máy bay bị delay nằm ngoài khả năng của iVIVU nên tôi cũng không trách. 
Bạn Chi iVIVU tốt."
Nguyễn Thu Hương,Phan Thiết,Seahorse Resort & Spa Phan Thiết,9.0,Dịch vụ và chất lượng phòng ok
Manh K. V. ,Huế,Hong Thien 1 Hotel,6.0,Phòng không giống hình Điều hoà hỏng không mát
Bui Thi Lan Phuong,Đà Lạt,Khu nghỉ dưỡng Ana Mandara Villas Dalat Resort and Spa,10.0,"Chuyến đi của tôi rất tốt.Phòng ở rất đẹp,nhân viên tư vấn bên IVIVU cung cấp thông tin kĩ lắm."
Đỗ Thị Thùy Phương,Nha Trang,Khu nghỉ dưỡng The Anam Nha Trang,10.0,Mình có chuyến đi rất hài lòng. Về nhân viên và chất lượng dịch vụ của khách sạn rất ok
Thi V. T. B. ,Nha Trang,Aroma Nha Trang Boutique Hotel,9.7,"Quá chu đáo, phòng sạch sẽ tiện ích đầy đủ"
Bui T. T. D. ,Hạ Long,FLC Halong Bay Golf Club & Luxury Resort,8.5,"Khách sạn đẹp. Sạch sẽ, nhân viên nhiệt tình. Phục vụ khá ok."
Nguyễn Thị Ngọc Thủy,Vũng Tàu,Minera Hot Springs Bình Châu (Khoáng Nóng Thiên Nhiên Bình Châu),9.5,"Chuyến đi của tôi ok, mọi việc tốt"
Nguyen H. T. ,Hồ Chí Minh,Khách sạn Mường Thanh Luxury Sài Gòn,9.4,"Tham quan tốt, nhân viên thân thiện, thoải mái đi công tác tốt với tôi"
Trương Minh Hạnh,Phan Thiết,Sea Links Beach Villas Phan Thiết,10.0,"Vị trí thuận tiện, thức ăn cũng được, do chị tự nấu ăn ít ăn trong resort, phòng thoải mái, phục vụ tốt."
Thuong T. ,Hội An,Lasenta Boutique Hotel Hoian,8.5,Trừ mỗi việc khách sạn yêu cầu giữ CMND ra thì mình thấy các yếu tố khác OK lắm luôn
Dieu L. H. ,Phú Quốc,The Palmy Phú Quốc Resort & Spa,8.2,"Khách sạn mới xây, phòng đẹp, tuy nhiên hệ thống nước nóng không được ổn định cho lắm. Buổi tối nước thường không nóng. Tường cách âm cũng chưa được tốt, hơi ồn. Ai book khách sạn này vì view biển thì nên book, rất đẹp. Tuy nhiên về mức giá và dịch vụ thì chưa đạt được 4 sao"
Ulf E. B. ,Quy Nhơn,Anya Hotel Quy Nhon,9.4,Đối với bất cứ điều gì có thể tốt cho Anya là một khách sạn tốt đẹp và tôi có thể giới thiệu dễ dàng cho bất kỳ ai. Vấn đề duy nhất của tôi với họ là không có cà phê nóng vào buổi sáng mặc dù tôi đã đề cập đến nó vài lần.
