User_name,Location,Hotel_name,Rating,Comment
Melkias H.,Nha Trang,Aroma Nha Trang Boutique Hotel,8.5,Hương thơm là nơi tốt nhất ... đề nghị điều đó.
Dadan D.,Hồ Chí Minh,Khách sạn DDA Quận 1,8.2,Vị trí gần tất cả mọi thứ trong khu vực của khách du lịch ba lô. nhân_viên đã được tốt đẹp và thân thiện. Phòng sạch_sẽ nhưng hơi hẹp.
Tung P.,Phan Thiết,Seahorse Resort & Spa Phan Thiết,10.0,"Bãi biển và hồ bơi đẹp, ăn sáng nhiều món. Em Tâm ivivu hỗ trợ đặt phòng nhiệt tình, giọng nói dễ thương. Nên mua qua ivivu nha các bạn. "
Ngoc P. A. N.,Phú Quốc,The Palmy Phú Quốc Resort & Spa,6.4,nhân_viên của khu nghỉ dưỡng này không chuyên nghiệp khi giao tiếp với khách hàng. Xem ở đây là bình thường. Bãi biển có rất nhiều trang phục.
Nguyen D. P.,Vũng Tàu,Khách sạn Fusion Suites Vũng Tàu,10.0,Goos
Phan T. M. T.,Nha Trang,An Lâm Retreats Ninh Vân Bay,10.0,"Chuyến đi an toàn, vui vẻ. nhân_viên ivivu cũng như khách_sạn chăm sóc tốt. Buffet sáng ngon.
Tuy nhiên, mình có góp ý 1 chút về vấn đề sale nên chủ động báo thông tin chuyến bay thay đổi, Vì ngày 31/05 mình ra đến sân bay rồi thì mới nhận được thông tin chuyến bay bị hủy và mình phải mua vé khác để bay về cùng ngày. "
Le T. M. H.,Đà Nẵng,Khu nghỉ dưỡng Melia Đà Nẵng Beach,8.0,"Mọi việc đều ổn, khung_cảnh không được đẹp lắm, toàn hướng vườn thôi"
Cao X. T.,Đà Nẵng,InterContinental Đà Nẵng Sun Peninsula Resort,10.0,"phục_vụ rất tốt, tôi thích chuyến đi này "
Ha T. M. D.,Phú Quốc,Radisson Blu Resort Phu Quoc,10.0,"Mình và mẹ đã có 1 trải nghiệm rất tuyệt vời. Mình đến sớm hơn dự tính. Và đã được các bạn hỗ trợ cho nhận phòng sớm luôn phòng đẹp, khu_nghỉ_mát đẹp, biển đẹp, hồ bơi đẹp, ăn sáng ngon. Có xe đưa vào thị trấn chơi, đón về . Đưa rước sân bay đúng giờ. 10/10 có dịp sẽ quay lại . Rất đáng để trải nghiệm nhé các bạn iu"
Do Q.,Đà Nẵng,Khu nghỉ dưỡng Núi Thần Tài Ebisu Đà Nẵng,6.0,"Khi ra khỏi phòng cửa khóa dùng thẻ phòng mở không được, không phải bị 1 lần mà đến 2, 3 lần. Khi tắm hồ bơi về người ướt mà phải đợi 15 phút mới mở cửa vào phòng được. Nhà hàng Rồng Đỏ buffet sáng ok nhưng bữa trưa thì không ngon. Cơ sở vật chất của khu_nghỉ_mát thì rất ok "
Piriya J.,Hồ Chí Minh,Spring House Hotel,5.1,"Các phòng đều không phải những gì bạn bỏ ra. Không lệnh phải dọn dẹp Nhưng ai đó đã làm Và kính vừa mua Cấm, mà được giữ trong phòng khi chúng ta bị mất câu hỏi thứ hai, nó không được biết đến. Và không ai có thể trả lời hỏi sạch Tôi thấy người giúp việc trong phòng tắm Nhưng chúng ta hãy xem nếu trên thực tế phòng tắm. Tại sao không ghép lên trong cùng một vị trí. Chúng tôi đã trở lại và mất đi thứ hai đã không nhận được bất kỳ bồi thường khủng khiếp phòng khách_sạn tồi tệ nhất là nhỏ, mốc quạt làm mát không khí không phải là tồi tệ nhất tôi thề sẽ không đi đến bước tiếp theo. Không phải là một lựa chọn tốt cho khách_sạn này. Trả giá"
Bui A. K.,Phan Thiết,Khách sạn Sea Links Beach Phan Thiết,8.7,"dịch_vụ xe đưa xuống biển hơi lâu. khách_sạn ok, phòng đẹp, sạch_sẽ. nhân_viên tư vấn tốt."
Vo P. H.,Nha Trang,Khu nghỉ dưỡng Movenpick Cam Ranh,10.0,"Ấn tưởng với ăn sáng ở Movenpick và các trò chơi nội khu, nhân_viên thân thiện, ăn sáng ở đây rất phong phú và ngon"
Vu L. C.,Phan Thiết,Khách sạn Sea Links Beach Phan Thiết,9.0,Set thực_đơn chất lượng. Set cho 2 người mà 4 người ăn vẫn đủ
Joanne M. J.,Hồ Chí Minh,Khách sạn Meraki Boutique,9.7,"Phòng đã được tuyệt vời! sạch_sẽ và có tất cả các tiện nghi chúng tôi cần, giá trị nó với giá_cả rất phải chăng của nó. nhân_viên cũng rất hữu ích, lịch sự và có thể nói được tiếng Anh rất tốt, không phải đề cập đến nó đã có một vị trí tuyệt vời vì nó đã được đặt tại khu vực ba-lô, nơi có rất nhiều nhà hàng, cơ quan du lịch, chuyển tiền và cửa hàng gần đó. Cao đề nghị nơi này!"
Tran H. Q. H.,Hội An,Hội An Reverie Villas,9.7,"nhân_viên nhiet tinh, de thuong. Cho nghi co cho su dung BBQ co phu phi. Phu hop voi gia dinh hoac nhom ban tu hop bao dip cuoi tuan"
Phan N. A. T. P.,Đà Lạt,Vietsovpetro Dalat Hotel,8.7,Khá xa trung tâm. Chất lượng bữa sáng tại khách_sạn chưa được tốt lắm (ý là rất tệ).
Le T. H. S.,Đà Lạt,Khách Sạn LADALAT,9.0,"Hơi xa trung tâm, di chuyển vào trung tâm bị kẹt xe. Còn phòng và dịch_vụ ok, tôi hài lòng"
Ho H. D.,Nha Trang,Khách sạn Mường Thanh Luxury Khánh Hòa,6.6,Mỗi lần lên xuống đợi thang máy rất lâu.
Montira L.,Hội An,TTC Hotel - Hoi An,9.4,"Rất đáng đồng tiền. // Giường thoải mái, giường tốt, nội thất rất tốt, rất quan tâm đến khách hàng, phòng tắm lớn, trang trí đẹp và sạch_sẽ Bữa sáng là một bữa tiệc buffet, rất nhiều món ngon và rất ngon. Thịt xông khói thực sự không giới hạn. Làm đầy các thứ. Có nhân_viên để giữ món ăn mọi lúc. Không khí nhà hàng cũng rất tốt. Có ai đang tìm phòng để giới thiệu khách_sạn này không? Chắc chắn không thất vọng"
Ngo T. L.,Đà Lạt,Khách Sạn LADALAT,10.0,"khách_sạn tốt, đúng chuẩn 5 sao. ivivu hỗ trợ nhanh chóng, tôi hài lòng. Tôi sẽ tiếp tục sử dụng dịch_vụ của ivivu"
Quoc L. T.,Nha Trang,Rex Hotel and Apartment,8.7,Điều duy nhất để phàn nàn là khả năng cách âm kém. Tôi có thể nghe thấy tiếng trẻ con và người lớn la hét vào buổi tối. Làm cho nó rất khó nếu bạn đang có một công việc!
Vo L. A.,Phú Quốc,Khu nghỉ dưỡng Fusion Phú Quốc,10.0,Rất tuyệt. nhân_viên khu_nghỉ_mát chu đáo. Phòng đẹp. Hồ bơi cực sạch.
Than A. T.,Hội An,Hội An Việt House Homestay,5.9,Chủ nhà khá khó tính. Lần đầu tiên ở khách_sạn mà đi xuống mượn bàn ủi mà phải charge phí 30.000/lần
Thi H. V. C.,Hà Nội,Ma Coeur Boutique Hotel,9.4,"khách_sạn rất trung tâm, gần bờ hồ và các địa điểm ăn uống. nhân_viên lễ tân thân thiện, nhiệt tình. Sẽ quay lại khi có dịp."
Vu T. D. T.,Phan Thiết,Seahorse Resort & Spa Phan Thiết,10.0,"Chuyến đi hài lòng, tốt lắm, nhân_viên tư vấn nhiệt tình lắm, mình cho điểm tuyệt đối luôn."
Oanh H.,Vũng Tàu,Minera Hot Springs Bình Châu (Khoáng Nóng Thiên Nhiên Bình Châu),10.0,"Mình đi xe nhà, nên tầm mình xuống khách_sạn khoảng chừng 10-11 giờ là tới rồi, nhưng vì mình đi ngay cuối tuần, nên khách_sạn cũng không có phòng sẵn cho mình nên mình cũng rất mệt mà phải chờ khách_sạn dọn phòng xong mới được làm thủ tục nhận_phòng. 
Sau đó, có qua hồ cóc Seava Hồ Cóc chơi, sau khi dùng cơm cũng phải chờ ở lễ tân, 14 giờ mới có phòng. 
Hôm ngày về 23/05, đợi tới 13h30 mới có xe để về. 
Phòng thì khá cũ, nhà vệ sinh thì cũng còn hôi. 
"
Kim P. V.,Hồ Chí Minh,Khách sạn Meraki Boutique,6.0,Cách âm kém phòng không được như hình
Truc T.,Phan Thiết,Hai Yen Family Resort,6.0,"Phòng ẩm, lễ tân không niềm nở, mở cửa là muỗi bay vào đầy phòng"
Dang L. G.,Hội An,Lasenta Boutique Hotel Hoian,9.4,"Lễ tân thân thiện, phòng bài trí gọn_gàng thoáng đãng, giường êm và dễ chịu. Có thể mượn xe đạp miễn phí tại khách_sạn đạp vào phố cổ chỉ tầm 5 phút Đặc biệt mình rất hài lòng với khu vực vệ sinh, phòng tắm và nhà_vệ_sinh được tách riêng làm 2 chứ không chung vào 1 chỗ như các khách_sạn khác, cảm giác rất sạch_sẽ. Sẽ quay lại nếu lần sau tới Hội An"
Bui T. T. N.,Hà Nội,Ma Coeur Boutique Hotel,6.1,"Đặt một chỗ xong cho ở một chỗ khác, phòng tầng 1 rất ẩm mốc, như phòng để đồ. Treo đầu dê bán thịt chó"
Tran K. V.,Hội An,Hội An Việt House Homestay,9.4,"Phòng rộng, sạch, cô chủ dễ tính"
Ngo T. M. T.,Phan Thiết,Victoria Phan Thiết Beach Resort & Spa,10.0,"Chuyến đi rất vui vẻ, khách_sạn rất đẹp. ivivu hỗ trợ nhiệt tình, lịch sự. Tôi đánh giá ivivu và khách_sạn 10/10."
Nguyẽn D. K.,Phú Quốc,Khu nghỉ dưỡng Premier Village Phu Quoc Managed By Accor,10.0,"Một thiên đường thực sự , một nơi cực kỳ tốt để nghỉ dưỡng . Mong 1 ngày gần nhất sẽ lại đến với Premier biệt_thự ."
Le H. L.,Nha Trang,Khu nghỉ dưỡng Vinpearl Nha Trang,9.0,"khách_sạn đẹp, phòng thoải mái, nhân_viên thân thiện. Các bạn ivivu tư vấn rất tốt, rất nhiệt tình."
Cat T.,Vũng Tàu,Khu nghỉ dưỡng Seava Hồ Tràm,7.0,"Ở đây hơi buồn, chỉ phù hợp để nghỉ dưỡng chứ không có hoạt động vui chơi giải trí gì cả, hồ bơi hơi dơ. Các bạn tư vấn viên bên ivivu thì dễ thương lắm, hỗ trợ tôi rất nhiệt tình."
Thanh C. P.,Nha Trang,Aroma Nha Trang Boutique Hotel,9.7,"nhân_viên lễ tân thân thiện, khách_sạn phòng sạch_sẽ. Khá ok nha."
Tang T. T. T.,Đà Lạt,Khách Sạn LADALAT,8.0,"Đến sớm khách_sạn có hỗ trợ nhận_phòng luôn, khách vắng nên nhân_viên cũng ít. Hồ bơi nước lạnh quá, nên chúng tôi không dùng được. "
Ngo P. D.,Đà Nẵng,GIC Luxury Hotel And Spa,8.8,"khách_sạn có vị trí ở giữa trung tâm, rất gần cầu sông Hàn, chợ Cồn, chợ Hàn nên tiện cho du khách muốn trải nghiệm ẩm thực ĐN. nhân_viên thân thiện, phòng hơi nhỏ nhưng vẫn đầy đủ tiện_ích. Bể bơi hơi nhỏ, nước không được sạch lắm nhưng khung_cảnh đẹp. Buffet sáng ăn tạm ổn, hơi ít món."
Quang N. T. L.,Hồ Chí Minh,Khách sạn Cozrum Smart - First Target,5.4,Phòng thì chưa chuẩn bị mà vẫn cứ đặt phòng được trên hệ thống.
Tran B. V.,Phan Thiết,Sea Links Beach Villas Phan Thiết,8.0,"Phòng ốc đẹp, tiện nghi tốt"
Lam N. T.,Quy Nhơn,Mento Hotel Quy Nhon,10.0,"khách_sạn sạch_sẽ, đồ ăn sáng ngon. Bạn lễ tân tên Thức nhiệt tình, vui vẻ"
Vu H. H.,Đà Lạt,Khu nghỉ dưỡng Ana Mandara Villas Dalat Resort and Spa,10.0,Xứng đáng khu_nghỉ_mát 5 sao
Pham D. T. T.,Nha Trang,Aroma Nha Trang Boutique Hotel,9.4,"khách_sạn sạch_sẽ, mới, đẹp. Nói chung là ổn"
Nguyen T. H. M.,Vũng Tàu,Khách sạn Fusion Suites Vũng Tàu,10.0,"Mình rất hài lòng, mình đi chơi vui"
Ha P.,Nha Trang,Khu nghỉ dưỡng Movenpick Cam Ranh,10.0,"Mọi thứ đều tốt, tôi rất hài lòng. "
Thi T. D. D.,Huế,DMZ Hotel,5.8,Có quay lại huế cũng không bao giờ đến đây
Tran T. X. L.,Nha Trang,Khu nghỉ dưỡng The Anam Nha Trang,9.0,"phục_vụ chu đáo, phòng đẹp và sạch_sẽ"
Tu T. T. M.,Đà Nẵng,Khu nghỉ dưỡng Núi Thần Tài Ebisu Đà Nẵng,8.5,"Phòng ốc đẹp và đầy đủ tiện nghi, tivi trong phòng to lắm nhưng không kết nối được youtube nên hơi buồn. Buổi tối khu nghỉ dưỡng nên có bổ sung thêm những hoạt động vui chơi, vì sau 19 giờ thì buồn lắm chỉ biết ở trong phòng thôi. "
Nguyen H. T. N.,Nha Trang,La Vague Hotel Nha Trang,8.8,khách_sạn sạch_sẽ nhân_viên hỗ trợ nhiệt tình.
Hua T. L. U.,Phan Thiết,Victoria Phan Thiết Beach Resort & Spa,9.0,"nhân_viên ivivu làm việc nhanh chóng và chu đáo. Lần sau tôi sẽ quay lại. Chất lượng của Victoria Phan Thiết cũng rất tốt, phòng sạch_sẽ"
Le N. A.,Đà Nẵng,InterContinental Đà Nẵng Sun Peninsula Resort,10.0,"Tôi cảm thấy rất hài lòng, dịch_vụ tốt, nhân_viên hỗ trợ tốt. "
Truong M. D. N.,Phú Quốc,Radisson Blu Resort Phu Quoc,9.4,"dịch_vụ đẳng cấp quốc tế, sẽ tiếp tục ủng hộ"
Du T. T. V.,Đà Lạt,Khách Sạn LADALAT,10.0,Mình thấy khách_sạn ở ok và nhân_viên tận tình.
Ngo G. L.,Vũng Tàu,Khu nghỉ dưỡng Holiday Inn Hồ Tràm,10.0,"dịch_vụ khách_sạn mình thấy hài lòng, nhân_viên ivivu hỗ trợ nhiệt tình"
Trinh H.,Phan Thiết,Khách sạn Sea Links Beach Phan Thiết,10.0,"dịch_vụ tốt, @uyên tư vấn nhiệt tình, có hỗ trợ mình trong quá trình đặt phòng phòng, chuyến đi vui vẻ. 
"
Do D. P.,Phan Thiết,Sea Links Beach Villas Phan Thiết,7.0,"biệt_thự đã bắt đầu xuống cấp so với lần trước tôi đến, nên tu sửa lại. Trái cây có để ở biệt_thự nhưng không được nhân_viên thông báo là tặng chúng tôi hay sao hết. chỗ bạn Chi làm việc rất ok, nên tôi đi cũng liên hệ bạn"
Thi H. N. N.,Nha Trang,Rex Hotel and Apartment,6.3,"Không giống hình minh hoạ, không miễn phí nước như quảng cáo, phòng chỉ được 20 mét_vuông không phải 40 mét_vuông như quảng cáo, tuy nhiên nhân_viên phục_vụ tốt"
Binh K. P.,Huế,The Sunriver Boutique Hotel Hue,9.7,Tuyệt vời ở lại. Phòng rất đẹp và sạch_sẽ. nhân_viên tiếp tân khách_sạn rất tốt và hữu ích.
Kim D.,Nha Trang,Melissa Hotel Nha Trang,9.7,"Phòng khách_sạn đẹp, sạch_sẽ, khung_cảnh nhìn thẳng ra biển rất tuyệt vời, cảnh biển rất đẹp"
Tran H.,Đà Nẵng,Khu nghỉ dưỡng Núi Thần Tài Ebisu Đà Nẵng,10.0,"khách_sạn rộng rãi và sạch_sẽ, nội thất sang trọng, nhân_viên phục_vụ nhiệt tình và chu đáo. Cực kỳ hài lòng.
Chỉ góp ý khu vui chơi công viên nước nên lót miếng nệm hoặc cao su cho các bậc thang để các bé khi chơi nếu có lỡ trợt chân cũng tránh được tai nạn đáng tiếc."
Ta M. T.,Phan Thiết,Rạng Garden Beach Side Resort,9.4,"tuyệt vời, vị trí, phong cách, giá_cả! sẽ quay lại nếu vào mũi né! xin cảm ơn Vinh!"
Tran N. P. T.,Phú Quốc,Vinpearl Resort & Spa Phú Quốc,7.0,"Phòng không có người chăm sóc nên chưa được như ý muốn, đồ dụng cụ cơ bản còn thiếu sót chưa đạt chuẩn 5 sao.Nhìn chung mọi thứ đều được.nhân_viên hỗ trợ tốt"
Tran T. K. L. P.,Phan Thiết,Khách sạn Sea Links Beach Phan Thiết,10.0,khách_sạn đẹp.
Tri N.,Huế,Khu nghỉ dưỡng Pilgrimage Village Boutique,9.7,"Thật tuyệt! Phòng lớn, bể bơi tuyệt vời, mát_xa tuyệt vời, quản lý người Nhật tốt đẹp, giá_cả xứng đáng
Sẽ trở lại gần.
"
Tu B. Q.,Hà Nội,Khách sạn Hanoi Sunshine,9.7,"khách_sạn ngay phố cổ nên thuận tiện tham quan ăn uống, phòng không mới nhưng đủ cho nhu cầu nghỉ ngơi. nhân_viên dễ thương, nhiệt tình, hỗ trợ các yêu cầu nhanh chóng. Đánh giá của các bạn nhân_viên ở đây"
Anh G.,Nha Trang,Melissa Hotel Nha Trang,8.5,"khách_sạn thiết_kế theo hiện đại đơn giản. sạch_sẽ, nhiều tiện nghi và thiết bị thông minh. Hợp gia tiền Nhưng nhận phòng hơi trễ và phòng không cách âm tốt nghe tiếng xe và nói chuyện o bên ngoài"
Danh D.,Hạ Long,The Bay - Ha Long Homestay,6.0,"Nơi ở thì bình thường, giống như mọi chỗ khác. nhân_viên phục_vụ thì kiểu khinh người. Mình ở nơi khác tới, không biết nhờ tư vấn thì bị lừa ngay. bán tour đảo cho mình 800.000/người, trong khi đó giá trị thật có 290.000. Hỏi ra mới biết mình bị lừa."
Nguyen A. S.,Quy Nhơn,Khu nghỉ dưỡng Crown Retreat Quy Nhơn,10.0,Giá nhà hàng trong khu nghi duong khá đắt .
Nguyen P. H. L.,Phú Quốc,JW Marriott Phu Quoc Emerald Bay Resort & Spa,10.0,Bạn Nam tư vấn nhiệt tình. Chúng tôi đã có chuyến đi hài lòng
Pham N. L.,Huế,Melia Vinpearl Hue,10.0,"Trên cả tuyệt vời ! Lịch sự, nhiệt tình, chu đáo, tế nhị. Khuôn viên, hành lang, phòng ở sạch_sẽ. nhân_viên không hề từ chối yêu cầu nào của gia đình mình cả. Kể cả sau khi đã trả_phòng vẫn rất nhiệt tình hỗ trợ. Gia đình nào có con nhỏ tới đây ở rất tiện, ở ngay TT đi đâu cũng gần. giá_cả hợp lý nữa. Sẽ quay lại và ủng hộ Vinpearl nhiều "
Tan H. T.,Hồ Chí Minh,Ky Hoa Hotel Saigon,8.5,"Giá trị đồng tiền, môi trường xung quanh khách_sạn đẹp."
Pham H. Q.,Phan Thiết,Khu nghỉ dưỡng Pandanus Phan Thiết,10.0,"Khu nghỉ dưỡng và phòng đẹp, các bữa ăn ngon, tôi và gia đình điều thích. Cần thông tin thì ivivu điều hỗ trợ tôi"
Pham N. P.,Đà Nẵng,Khu nghỉ dưỡng Núi Thần Tài Ebisu Đà Nẵng,10.0,"nhân_viên thân thiện, cảnh quan đẹp."
Dung -. D. L. C. L.,Phan Thiết,Victoria Phan Thiết Beach Resort & Spa,9.0,"nhân_viên Victoria Phan Thiết quá là tuyệt vời! Cười rất tươi. Nhã nhặn, chuyên nghiệp"
